Reviews;Rates
merhaba ben urunu aldim cok memnunum pazartesi gunu teslim aldim hizli bir kurye teslimati oldu gercekten cok mutlu oldum telefon cok hizli resim cekme ozelligi efsane denemenizi tavsiye ederimtrendyol ve ekibine sonsuz tesekkurler;1
merhaba guzel;0
merhaba siz kacak cihaz satiyosunuz cihazin faturasi yokgarantisi yok cihazi iade edecegim;0
Merhaba urun cok guzel ve hizli geldiancak kutudan;0
merhaba urunu cok sevinerek aldim aldigim gunden itibaren 6 aylik surede sarjim yaklasik 2 gun gidiyordu yalniz 6 aydan sonra bir anda sarjim yarim gun gitmeye basladi bir anda boyle bir durum olmasi telefonun kullanim omrunun ne kadar kisa oldugunu gosterdi bu yuzden tavsiye etmiyorum;0
merhabalar oncelikle telefonun hizindan bahsetmem gerekir ise yerinde bir ekran yapilmis ram ve ekran kalitesinden dolayi sorun cikmiyor oyun performansi guzel ve akici rengi ve kamerasindan bahsetmeye gerek bile yok;1
merhabalar yakin zamanda xiaomi redmi note 8 mavi akilli telefon satin aldim genis ekran ve harika isletimiyle diger serilerinde en iyisi bu sahane note 8 inin heyecanini sende yasa;1
mi serisinden sasmayin once mi kullaniyordum redmi not 8 aldim coksa kaliteli hissi vermiyor  mi serisi daha orjinal bence keske ayni fiyata mi 8 vardi onu alsaydim sizde ayni duruma dusmeyin diye yaziyorum satici saglam ve guvenilir diyecek yok ama bence xiaomi alacaksaniz mi serisinden sasmayin;0
Mor aldim Ceptemax Gencpa beyaz gonderdi boyle bir urun icin hata degil kandirmak olsa gerek Mor yok al bunu kullan der gibi Kutunun jelatini acik geldi Urunu baloncuklu naylona sarip gondermisler kutuya bile koymaya tenezzul etmemisler;0
mu- kem-mel bir telefon;1
muhtesem  bir tlf;1
muhtesem bi telefon on kamerasi bile harika;1
Muhtesem bir telefon herkese oneririm;0
muhtesem bir telefon muhtesemm;1
muhtesem bir urun kullanimi gayet guzel sik;1
Muhtesem iPhone kalitesi;0
muhtesem orjinal urun saglam geldi;1
muhtesemmm tek kelimeyle gordugunuz kotu yorumlari dikkate almayin;1
mukemel iyi site;1
mukemmel  diyecek yok;1
Mukemmel 1 gunde geldi cok memnunum;0
mukemmel bir kalite 2 tane aldim ve cok memnunuz tesekkurler;1
Mukemmel bir telefon ;0
mukemmel bir telefon cok memnun kaldim herkese tavsiye ediyorum;1
mukemmel bir telefon firmaya da tesekkurler hizli geldi 4 gun icinde elimde oldu;1
mukemmel bir telefon hic dusunmeden alin ayrica cok iyi paketlenmis;1
mukemmel bir telefon rengine bayildiim;1
mukemmel bir telefon telefonun fiyatida baya iyi;1
mukemmel bir urun 1 sene oldu sifir sikinti vede sarji mukemmel dayaniyor;1
mukemmel bir urun kesinlikle tavsiye ederim;1
mukemmel cihaz herkeze tavsiye ederim;1
mukemmel eksik gelemdi kargo hizli saglam mal tavsiye ederim;1
mukemmel fiyat performans urunu;1
mukemmel garanti li;1
Mukemmel guvenilir;0
mukemmel hizli kargo kullanisli telefon;1
mukemmel kalite ;1
mukemmel kalite  10 numara;1
mukemmel orjinal urun;1
mukemmel otesi guzel telefon almanizi siddetle tavsiye ediyorum;1
mukemmel otesi mukemmel otesi;1
mukemmel otesii;1
mukemmel pisman olmazsiniz;1
mukemmel siparis verdigim gunun ertesi geldi fiyatida kendisi de cok iyiydi tesekkurler tredyol harikasin iyiki varsin;1
mukemmel telefon dusundugum den de iyi ses kalitesi uygulamalar super ozellikle uzaktan kumanda olayi olsun cift alan olsun super cihaz tavsiye ederim;1
mukemmel telefon mukemmel fiyat;1
mukemmel telefonculuk;0
mukemmel urun;1
mukemmel urun herkese tavsiye ederim hizli kargo paketleme iyi tesekkurler trendyol;1
mukemmel urun mukemmel ilgi;1
mukemmel xiaomi;1
mukemmelcok guzel;1
mukemmellik abidesi bir telefon ve satici;1
mumemmel bir cihaz;1
muthis hizli sorunsuz teslimat;1
muthis telefon;1
Nasa iletisimden asla urun almamanizi tavsiye ediyorum asla iletisime gecemiyorsunuz hicbir numaraya cevap vermiyorlar Trendyol firma secerken dikkat etmeli bir soru soracagim 3 gundur muhattap bulamiyorum;0
ne bi patpata sarmislar ne de korunakli yolladilar dlrek telefon kutusunu kargo paketlne koymuslar telefon zarar gorse iadede almazlar ayrica faturada imei no yazmasi lazim yazmiyor soyledigim halde duzeltecez dediler duzeltmediler tek blr puan hizli gelmesine veriyorum;0
nisanlim icin aldim urun gorseli mukemmelll derecede iyi kamerasi muhtesem ve ekstra ozellik aramayanlar hep ayni uygulamalari kullananlar icin de ideal bir telefon nisanlim da cok sevdi siparis verdikten bir gun sonra elimizde oldu;1
normal kalitede;0
Normalde android taraftariyken apple ekosistemine gecmeye karar verdimBaslica nedenleri soyle siralayabiliriz: 1IOS isletim sisteminin daha stabil ve guvenilir olmasi 2Apple urunlerinin kendi aralarinda uyumlu ve hizli calisabilmesi 3Piyasasini koruyabilmesi ve satarken degerinde satilabilmesi 4Garanti sisteminin cok iyi olmasi 5Teknik destek calisanlarinin isinin ehli olmasi 6Kamera ve islemci perfonmansi Eksileri: 1Tasarim konusunda geri kalmalari 2Ucuz android telefonlarda bile olan bazi ozelliklerin olmamasi 3Pil ve hizli sarj ozelliklerinin kotu olmasi;0
note 7 den daha ucuza note 8 daha ne olsun su piyasa sartlarina gore alinabilecek en ideal telefonlardan biri;1
note 8 bi harika gayet guzel paketlenmis tesekkurler;1
note 8 guzel telefon;1
note8 ile ilgili bir sikintim yok memnunum fakat demirbilisim'den kesinlikle alisveris yapmayin sorulan sorulara alay eder gibi cevap veriyorlar aradiginizda muhatap bulamiyorsunuz telefona cikan kisi anlamadan dinlemeden garantici firmanin numarasini verip kapatiyor daha 1 aylik telefonun imei numarasi klonlanmis once faturayi gonder dediler gonderdim ama sonra telefonu da yollaman lazim dediler guven vermiyorlar sorunlari da cozmuyorlar btk ile gorusup kendim cozdum;0
o kadar hizli ki kesinlikle burada alin 24 saat olmadan geldiiiii tesekkurler ;1
o kapali kutu cihaz fakat 10 gun telefon klonlanmistir ve kapanacaktir mesaji geldi;0
ocak ayinda aldim 1500 cok pahalanmis iyiki almisim;0
oglum icin aldik beklentisini karsiladi ;1
oglum icin aldim bayildi gayet guzel;1
oglum icin aldim cok memnun tesekkurler;1
oglum icin aldim dogum gunu hediyesi cok sevindi ve memnun kaldi sarzi hatta kilifi bile vardi mukemmel alinabilinir hersey tamdi ;1
ogluma aldim cok begendigorsel olarak renk olarak cok guzel ozelliklerine gore fiyati uygun teslimat 2 gunde yapildipaketleme gayet iyi ve sorunsuzdu tesekkurler nasa iletisim tesekkurler trendyolalacak olanlara tavsiye ederim;1
ogluma aldim cok memnunkendime de alamayi dusuniyorum;1
ogluma aldim gayet memnun;1
ogluma almistik cok memnun oldugumuz icin bir tanede esime aldik guzel urun;1
ogluma almistim cok begendi simdilik memnun;0
ogluma dogum gunu hediyesi aldim gayet memnun oldu;1
ogluma yeni bir telefon sozu vermistim uzun arastirmalardan sonra bu modelde karar kildik kalitesi performansi rengi her seyi tam olmasi gerektigi gibi tavsiye ederim;1
ok begendik;1
okadar guzel bir telefon ki cok begendim hem kargo hizliydi hem kvk garantili hem cok sik muthis;1
okadar guzel bir telefon ki cok begendim hem kargo hizliydi hem kvk garantili hem cok sik muthis olaganustu;1
oldugundan daha hizli geldi ve cok guzel geldi telefon;1
oldukca guzel ve cok hizlihem kargo cabuk geldi hem telefon inanilmaz hizli;1
Oldukca iyi gerek tasarimi gerek bataryasi;0
oldukca kaliteli parasini hak eden bir urun;1
olumlu yonleri: baya guzel;1
olumlu yonleri: bildigimiz marka urun orjinal satici ozverili ve hizli;1
Olumlu yonleri: bu firmadan almayin fatura gondermeio 10 gundur yaziyorum umursayan yok  Olumsuz yonleri: uzak durun faturasiz mal satiolae snra ugrasyorsunuz;0
Olumlu yonleri: Bu urun diger iphone 11 beyaz 64 gb yani ayni telefonlarina gore neden daha ucuz cevaplandirabilir misiniz?;0
Olumlu yonleri: CIHAZ COK HIZLI VE COK KULLANISLI;0
olumlu yonleri: cok guzel  olumsuz yonleri: olumsuz yani yok;1
olumlu yonleri: cok guzel  olumsuz yonleri: yok;1
Olumlu yonleri: Cok tesekkur ediyorum  Olumsuz yonleri: Konyaspor;0
Olumlu yonleri: Duzgun saglam urun olarak elimize ulasti hic bir sikinti yasamadik;0
olumlu yonleri: faturasiz gelen urun icin fatura istiyoruz firma donus yapmiyor  olumsuz yonleri: faturasiz gelen urun icin fatura istiyoruz firma donus yapmiyor;0
Olumlu yonleri: fiyat fayda performans harika;0
olumlu yonleri: fiyatina gore 10 numara telefon;1
olumlu yonleri: gayet guzel ve sorunsuz calisiyor;1
olumlu yonleri: gercekten bu fiyata harika urun;1
olumlu yonleri: gittigidiyor 10 numara;1
Olumlu yonleri: guvenli alisveris;0
Olumlu yonleri: guzel paketleme;0
Olumlu yonleri: guzel paketleme guvenilir firma;0
olumlu yonleri: guzel telefon;1
olumlu yonleri: guzel urun kardesim icin aldim cok memnun;1
olumlu yonleri: hayatimda gordugum en iyi telefon sarji cok rahat 1 gun gidiyor hizli ve depolama alaninin 64 gb olmasi bana buyuk fayda sagliyor kamerasi cok guzel telefonun kendine ait ekran kaydedicisi ekran goruntusu alan uygulamasi mp4 video indirme programi (mi tarayici) ve antivirus programi var indirdigin her uygualamayi denetleyip virus kontrolunden geciriyor bu da buyuk bir avantaj aslinda  olumsuz yonleri: dezavantaji youtube'da video izlerken videolari tam ekran izleyememek ve buyutmek zorunda kalmak;1
Olumlu yonleri: Hesapli bir alisveris oldu Oldukca iyi bir telefon ;0
Olumlu yonleri: Kargo cok hizliydi urun de harika Tesekkurler;0
Olumlu yonleri: kizima aldim hediye olarak o begenerek aldi  Olumsuz yonleri: 7bin para veriyorsun icinden kulaklik ve sarj cikmiyor ayip;0
Olumlu yonleri: kutu icerigi nedir acaba;0
Olumlu yonleri: mukemmel;0
Olumlu yonleri: Olumlu bir yani yok kargoya gec verildi urunun onaylamamdan 1 ay gecti halen defalardir istemem ragmen faturam gonderilmedi  Olumsuz yonleri: kargoya gec verildi urunun onaylamamdan 1 ay gecti halen defalardir istemem ragmen faturam gonderilmedi;0
olumlu yonleri: ozenle hazirlanmis emeginize saglik iyi telefon;1
Olumlu yonleri: piyasa sartlarina gore iyi fiat ve hizli gonderi duzgun satici tesekkur ederim;0
olumlu yonleri: super urun;1
olumlu yonleri: tavsiye ederim mukemmel cihac;1
Olumlu yonleri: Teknosa olunca yoruma gerek yok :):));0
Olumlu yonleri: Telefon elimize saglam bir sekilde ulasti Kargolamasi gayet iyiydi Telefon zaten sorunsuz;0
Olumlu yonleri: Urun asiri derecede isiniyor arkadaslar Whatsapp uzerinden gorusme saglarken yada uzun sure kullandiginiz zaman  Olumsuz yonleri: Urun asiri derecede isiniyor arkadaslar Whatsapp uzerinden gorusme saglarken yada uzun sure kullandiginiz zaman;0
olumlu yonleri: urun cok cok iyi;1
Olumlu yonleri: Urun cok guzel hicbir problem yok  Olumsuz yonleri: Olumsuz bir durum yasamadim;0
Olumlu yonleri: Urun guzel ve teoix  Olumsuz yonleri: Bataryasinin garanti disarda kalmasi 12ay iphone garantisi olan urunune yazil ediyor lutfen satarken tesir urunlerini daha aciklayici belirtin;0
Olumlu yonleri: urun tek parca halinde geldi  Olumsuz yonleri: kutu icerigiyle alakali - sarj aleti ve kulaklik hicbir ekstra bilgi yoktu iceriginde sarj aleti ve kulaklik olmadigini urun elime gectikten sonra fark ettim;0
olumlu yonleri: urunun kapak resmini ve fiyatini gorunce 2 el diye dusundum oyle mi?;0
Olumlu yonleri: Very nice very nice;0
olumlu yonleri: yorum  olumsuz yonleri: yorum2;1
Olumsuz yonleri: 06102020 tarihinde aldigim bu urunde mail gonderirken gonder tusuna mail silerken sil tusuna Whatsapp ileti gonderirken ilet butonuna yani ekranda sag alt koseye denk gelen kisimda dokunma hassasiyeti sikintisi oldugundan en az 2-3 kere cogunlukla 4-5 kere basmam gerekiyordu bununla ilgili sikintiyi fark ettigim 21112020 tarihinden itibaren 06012021'e kadar 6 kere teknik servise gonderdim Bunun 3 tanesi Arti Bilisim (ucunde de format atip gonderdiler) 1 kere AppleCare Zorlu Center (Burada Ekran degisti) 2 kerede Gurgencler servisine gitti (Gurgenclerde sikintiyi gordugunden AppleCare servise yolladi ve 2 sinde de format atilip geldi) Gurgenclere ilk birakisimizda Degisim veya onarim icin kontrol edilecek yazarken bir anda format attik duzeldiye dondu) ama sorunum hala devam ediyor Artik Apple Musteri Hizmetleri bile cozum bulamaz olunca kendileri Tuketici Hakem Heyetine gidin demeye basladi  Sakin Apple da bir sikinti olunca degistiriyorlar dusuncesi ile almayin Cok Kotu;0
olumsuz yonleri: 128gb yerine 64 gb geldi firmaya telefonla ulasamiyorsunuz 1 siradasiniz deyip 15 saat bekletip hattan dusuruyor hediye olarak aldim 5 gun sonra kutuyu acinca farkettim 64gb oldugunu;0
Olumsuz yonleri: 3 hafta gecmesine ragmen fatura gonderilmedi;0
Olumsuz yonleri: Cihaz elime ulasti ama henuz fatura yok o kadar yazmama ragmen ne GittiGidiyor dan ne mediamarketten muhattap alip yazan var simdi onayladigim icin iadede yapmiyorum ne yapcagimi sasirdim yardimci olun;0
Olumsuz yonleri: Daha urun yetismedi elimize;0
Olumsuz yonleri: fatura icin biraz mucadele ve yazisma gerekiyor tsk medimark;0
Olumsuz yonleri: Faturada imei ve fiyat yok;0
Olumsuz yonleri: Ilgisiz bir magaza Hicbir Sekilde Iletisim saglayamadim Geri Iade Talebim reddedildi;0
Olumsuz yonleri: iphone 11 64 odenen paranin karsiligi degil;0
olumsuz yonleri: ne kadar guvenilir*;0
"Olumsuz yonleri: Odedigim paranin tam yarisinin marka bedeli oldugunu dusunuyorum cunku kullanim esnasinda herhangi bir uygulamadan geri gelme tusu sol ustte olmasi cok sacma yani ""iphone ve digerleri"" lafi kesinlikle yanlisYani siradan bir diger marka telefon aldiginizda aslinda donanim acisindan benim aldigim iphone 11 den asagi kalir bir telefon almis olmuyorsunuztecrube ile sabit";0
Olumsuz yonleri: orjinal jelatinde oldugundan emin degilim icinde ot vardi muhtemelen acik kutuydu sonradan jelatinlendi fatura da e fatura olarak aliyorsunuz bir a4 kagidina cikti alip kargolamak zor geldi sanirim;0
Olumsuz yonleri: Sarj aleti olmamasi cok buyuk eksiklik;0
Olumsuz yonleri: urun daha once acilmis parmak izleri vardi ustunde;0
Olumsuz yonleri: Urun elime cok gec ulasti yeni bir kilif almistim iade ettim geri odeme bekliyorum;0
Olumsuz yonleri: Urun tedarigi yoksa kaldirin bence;0
olumsuz yonleri: xiaomi turkiye garantili degil kvk garantili;1
On kamerada sikinti var guneste degisik gozukuyo o paralara android guzel cihaz alabilirsiniz ipple diye para veriyoruz yazik paraniza arkadaslar;0
on kamerasi calismiyordu ve kvk garantisi yoktu iade ettim;0
on numara bes yildiz  hizli kargo ve sifir hata helal olsun size;1
on numara on yildiz;1
on numara telefonkargo ve satici sikinti yokbu ozellik bu fiyata kacmaz;1
once bana sonra esime aldik fiyat performans urunu ;1
Oncelikle bu yorumu gercekten alacak kisilere faydali olmasi amaciyla yapiyorum Cunku ben arastirdigimda hicbir faydali yorum goremedim maalesef herkes sadece yorum yapiyor olmak icin yapmis Acikcasi benim bu saticidan almamin sebebi digerlerine gore daha uygun fiyatli olmasiydi siparis verirkende cok tereddutluydum ama sonuc olarak siparis verdim ve urun gercekten cok hizli bir sekilde yaklasik 3 gun icerisinde elime ulasti Ben urunu acip kullanmadan once Seri no ve imei numarasini apple resmi sitesinden sorgulattim ve cihaz kaydedilmemistir uyarisi aldim basta cok strese girdim acaba orjinal degil mi diye o yuzden urunu acmadan Apple’i daha sonra da saticiyi arayip iletisime gectim cihazi etkinlestirmem gerektigini daha sonra sorgulatmam gerektigini soylediler Cok sukur ki cihazi etkinlestirdikten sonra sorgulattigimda bir sorun cikmadi garantisi vs her seyi tam Ayrica urun gayet guzel sekilde kusursuz gonderilmisti hicbir cizik hata vs yoktu su an cok severek kullaniyorum zaten hep lila rengini istiyordum ve cok memnunum Bence bir iPhone 11 alacaksaniz kesinlikle siyah ve beyaz disinda bir renk almalisiniz sonucta siyah ve beyaz tum telefonlarda olan standart renkler iPhone 11 diger renklerde kendini cok daha guzel gosteriyor Size tavsiyem benim izledigim adimlari izlemeniz ve dikkat etmeniz Alacaklara simdiden guzel gunlerde kullanin diyorum Umarim yorumum faydali olmustur ;0
oncelikle guvenilir bir site hizli kargo ozenli bir paketleme vede telefon ise harika ozellikleri olsun kullanimi cok kaliteli rengi fiyati guzel;1
oncelikle hizli kargo icin cok tesekkur ederim rengi cok iyi olan bir telefon 4000 mah bataryasi gunu kurtariyor 64 gb cogu muzik ve film icin yeterli bir hafiza ekstra artirim yapabiliyorsunuz tavsiye ederim urunle alakali hicbir sorun yasamadim ekstradan garanti aldim ekran kalitesi diger telefonlara gore yeterince parlak bir seviyede oyun oynarken rahat bir tutus sergiliyor;1
oncelikle kargo hizli ve iyi paketlenmisti parasina gore ozellikli ama telefonu elinize aldiginizda kalitesi kendini belli ediyor ekran dokunmatigi cok hassas degil fotograf kalitesi idare eder fazla beklenti icinde olanlarin ihtiyaci karsilayamiyabilir  gerci bu parayada bu ozellikte  daha fazlasini beklemek abarti olur;0
Oncelikle sunu soyliyeyim Inanmayacaksiniz ama urun elime siparis verdikten 40 dakika sonra elime ulasti Abartmadan soyluyorum Telefon Ile ilgili olarak ise Yorumlarda hep bi abartmislar telefon guzel tabi ona bisey demiyorum fakat ben Samsung note 10 plus kullaniyorum ayni zamanda hemen hemen ayni randiman I veriyor Telefon bana biraz kucuk geldi Fakat telefon akiyoryag gibi Takilma donma vs hic yok Facebook time yap gibi akiyor Bazen oradan aciyor diye saniyorum ama oyle degil tabi :) kisacasi Apple farki kendini konusturuyor;0
oncelikle urun sikintisiz elime geldi ve uzun bir kullanimdan sonra bu yorumu yaziiyorumurun sikintisiz her turlu kontrolunu yaptim kesinlikle orjinal bir urunrizy adin da bir bir firmanin garantisi ile geldipaketleme daha  iyi yapilabilirdi fakat urunu koruyabilcek nitelikteydiurune gelicek olursak : urun muhtesem kesinlikle tavsiye ederim samsung apple gibi markalardan hem daha iyi performans sunuyor hemde daha kullanisliozellikle bataryasindan bahsetmek gerekirse ben cok int takilan birisi degilim fakat bana batarya 2 bucuk ila 3 gun arasi cokk rahat gidiyorurun kullanimina gore degisiklik gosterebilir kamerasi efsane hem dis mekanda hem ic mekanda gecede dahil cok iyi cekimler yaptim daha oncesinden samsung j7 prime kullaniyordum samsungun bircok telefonunu kullandim ama bu kadar iyi bir performans alamadimfiyatida diger markalara nazaran iyi olmasi alinmasi icin iyi bir sebebtir urunde isinma kasma donma gibi bir sorunda yasmadimsadece fazla toz tutuyorsuya dayanikliligi sadece su sicramalarina karsihoparlorune gelicek olursak mono yani tek hoparlor olamsina ragmen guzel bir ses performansi var kisaca bu fiyata ki ben aldiktan sonra bayagi dustubu fiyata alinabilcek en iyi telefon;1
onerdigim bir telefon fiyatina gore;1
Orijinal gelirim diye cok tereddut yasadik ama gelince seri no dan kontrolunu sagladik orijinal urun Paketleme ve hiz hatiraydi tesekkurler;0
orijinal sorunsuz urun;1
orijinal urun hizli kargo tesekkurler;0
orijinal urun kisa surede elime ulasti ;0
orijinal urun paketleme guzel;1
Orijinal urun sorunsuz sekilde geldi ancak satici faturayi gondermiyor Ihbar ettim;0
orjinal ama global versiyon degil imei kayitli korunakli kargo;1
orjinal gayet hizli kargo tesekkurler;1
orjinal urun faturasi yaninda geliyor;0
Orjinal urun guvenilir site alabilirsiniz;0
orjinal urun tereddut etmeden alabilirsiniz;1
Orjinal uygun fiyata denk geldi tesekkurler Tek Cep;0
Orjinallik kontrolu yaptik orijinal urun cok guzel;0
ortalama kullanisli;1
ovuldugu kadar var kamerasi cok guzel;1
ozelikleri iyi;0
ozellikle arka kamerasinin 48mp olmasi cektigim fotograflarin bozulma olmadan baskilarini almama buyuk fayda sagladi 4gb ram ve islemci destegi sayesinde ise aldigimdan beri hic performans kaybi yasatmadi;1
ozellikle dikkat etmenizi gerektiren konu telefonun cok guzel koruma kaplamasiyla gelmis olmasi yere carpsaniz yine kirilmaz ayrica bu kadar hizli teslimat icin tesekkurler;1
ozelliklerine gore bekleneni veriyor;1
ozelliklerine gore fiyati cok uygun;0
ozenle hazirlanmis ilginiz icin tesekkur ederim teknosa ailesi;1
ozenli kargo guzel urun;1
Ozenli paketleme demissiniz yorumlarda ama gazeteye bari sarsaniz icini rahatlatirdi insanin ozensiz paketlemeyi dusunemiyorum;0
ozenli ve hizli kargo icin tesekkur ederim herkese tavsiye ederim;1
paket cok ozenli kargo iyi tl guzel tavsiye ederim;1
paket cokkkk ozensiz geldi icinde ne hava kabarcikli poset hic bir sey yoktu korkarak actik ama bir sey olmamisti Allah'a emanet gelmis;0
paket icinden kulaklik cikmadi musteri hizmetleri kutu icinde olmadigini soyledicok acayip cokurunu iade edebilirim;0
Paketi az once teslim aldim Defolu geldi Telefon siyah oldugu icin beyaz nokta ayna gibi parliyor Iade ve degisim yapamiyorum Apple servise goturup rapor almam gerekiyormus Bu virus zamani bende biliyorum magazadan telefon almayi Fiyatin dusuk olma sebebi buymus demekki Tavsiye etmiyorum;0
paketleme  guzel dusunulmus ;0
Paketleme berbat otesi insan biraz ozenir  haricinde bir sikintisi yok;0
Paketleme biraz zayifti kargolarin nasil attigini biliyoruz ama sag salim ulasti;0
paketleme cok guzel kargo hizli tesekkurler;1
Paketleme cok iyi 2 gunde elime ulasti;0
paketleme cok iyi ve kargo cok hizli geldi ;1
paketleme cok iyiydi urunu de begendik severek kullaniyorum;1
paketleme cok kotu ve vuruk izi var iade olmiyacagi icin basta kutuyu acmakta tereddut ettim ama urunde sikinti yok sukur daha dikkatli ve ozenli paketlenmesi sart;0
paketleme cok ozenliydi gayet guzel;1
paketleme daha saglam olabilirdi;1
paketleme gayet guzeldi;1
paketleme gayet iyiydi iki gun icinde telefon elime gecti tesekkurler;1
Paketleme guzel 1 gunde elime ulasti;0
paketleme guzel icinden silikon kilif hediyesi geldi fakat kulaklik yok cok garip;0
paketleme guzeldi cok memnun kaldim;1
paketleme guzeldi sorunsuz geldi tesekkurler;1
paketleme iyi kuzenime aldik cok memnun;1
paketleme kargo iyiydi sorunsuz elimize gecti cok kullanisli guzel bir telefon bu fiyata bu kalite cok iyi;1
Paketleme saglamdi;0
paketleme sorunsuz satici ilgisi mukemmel ilgilenenlere tesekkurler;1
Paketleme super kusursuz tesekkurler Trendyol;0
Paketleme ve hiz basariliydi tesekkurler;0
paketleme ve hizli kargo icin tesekkur ederim;1
Paketleme ve kargolama cok iyiydicok memnun kaldim;0
Paketlemedik falan cok guzeldi ama cok gec ulasti elime telefon ;0
paketlemenin daha iyi olmasini beklerdim;0
Paketlemenin daha ozenli olmasini dilerdim;0
Paketlemesi berbat Dandik bir patpata sarilmis Umarim saglamdir;0
Paketlemesi cok iyiydi ve Turkiye’nin obur ucuna hemen ulasti cok tesekkur ederim;0
paketlemesi guzel kargosu hizliydi orjinal urun gayet memnun kaldim;1
paketlemesi guzeldi;1
paketlemesi haric harika;0
paketlemesi sadece posetle yapilmis para veriyoruz ve 10 20 tl degil;0
paketlemeyi hic begenmedim telefon kutusu sol alt kisimdan buyuk bir darbe almis muhtemelen kargocular poseti firlatip attilar telefonda gorunurde birsey yok ins sorun yasamam;0
Paketlenis ve hiz olarak tebrik ederim 2 gun icerisinde geldi Cevremdeki herkes alma dedi ama guvenip aldim pisman degiliz suanlik;0
paketlenmesi  kargoya verilme hizi  super  saticiya  tesekkur ederim ayni telefondan  babama alacam  yine bu  magazadan alacam;1
paketlenmesi gayet iyiydi hicbir sikintisi cikmadi kullaniyorum ve memnunum;1
parasina gore tek kelimeyle harika sarj cok iyi kamera cozunurlugu mukemmel;1
parasinin hakkini fazlasiyla verdigini dusunuyorum;1
pazar gunu siparis verdim carsamba gunu ogleden once geldi kargolama paketleme cok iyi yurt ici kargo cok iyi magaza cok iyi ilk defa internet uzerinden telefon siparisi verdim tereddutlerim vardi ama trendyol kalitesi guvenirligi ve magaza cok iyi insallah bi tane daha bu magazadan telefon alacamcihaza gelirsek aynisini ben kullaniyorum esimede mavisini aldim 4gb ram 64gb hafiza 4000 batarya 48 mg kamera hiz performans herseyi ile cok saglam kaliteli sik ve uygun fiyat herkese tavsiye ederim gonul rahatligiyla kullanabilirsiniz;1
pazartesi aksam siparis verdim ve carsamba aksami elimde oldu mukemmel bir telefon fiyatina gore cok cok iyi guvenli paketleme icin de ayrics tesekkurler ;1
perfonmans telefonu tavsiye ederim;1
performans olarak ideal diyebilirim bazi oyunlarda donma yapabiliyor kamerasi kesinlikle berbat iphone 7 bile bundan kat be kat guzel cekim kalitesine sahip genel olarak is gorur ben 1600 iken mart ayinda almistim suan bu paralari hakedecek bir telefon degil maalesef;0
performans olarak ve fiyat olarak iyi sayilir yalniz pubg oynarken oyundan atabiliyor birde video cekerken ses performansindan memnun kalmadim o yuzden geri iade ediyorum;0
performansi ;1
persembe aksami siparisi verdim cumartesi sabah elime ulasti satici ile tek bir kelime bile konusmadim gerek kalmadi son derece hizli teslimat urun orjinal faturali ve anlatildigi gibi ideal bir alisveris oldu saticiyi kesinlikle tavsiye ediyor ve buradan kendisine tesekkurlerimi iletiyorum ayrica telefon gercekten canavar gibi=) bu saticidan gozunuz kapali alisveris yapabilirsiniz;1
persembe siparis verdik cumartesi elimize ulasti cok memnun olduk telefon hizli kamera guzel yakinlastir digimizda resimi dagitmiyor guzel urun bir sene oldu galiba severek kullaniyorum;1
pismanlik;0
piyasada bu fiyat civarindaki telefonlara gore cok daha iyi dusunmeden alinabilir;1
piyasada bu telefonun ozelliklerinde  ayni fiyatta asla bulamazsiniz bir tek kotu yani var ixaominin yazilim sorunlari acikcasi huawai oppo gibi telefonlar da cin mallari ama onlarda yazilim sikintilari oldugunu hic duymadim  yazilim dediysem de yanlis anlasilmasin bazi uygumalari bazen bekletiyor yada neti ac kapa gibi gereksinimler oluyor bu da surekli olan bir durum degil genel kanaatim telefon hizli ve guzel mavi renk cok havali;1
piyasada en iyi tutan telefonlardan birisi olduguna kesinlikle katiliyorum kapali kutu apple garantisi ile aldim Internetten satin alip magazadan teslim aldim cok memnun kaldim;0
piyasada en uygun fiyat burada urun orjinal;1
piyasada urun/fiyat endeksine gore en basta tercih edilecek telefonlardan hizi ergonomisi cok iyi;1
Piyasadaki en uygun fiyat guzel urun;0
piyasadaki fiyat dalgalanmasinda bu rakama alina bilecek iyi cihazlardan bitanesigonderim ve paketleme iyi;1
piyasadaki standart redmi not 8 piyasada satilanlardan ne fazlasi ne eksigi var;1
piyasanin cok altinda aldim zamaninda geldi tavsiye ederim;1
piyasaya gore daha uygun giyatli diye aldik memnunuz;1
piyasaya gore fiyat ve performans olarak fena degil;1
Piyasaya gore fiyati cok uygun Kargolama guzel ve cok hizliydi;0
Puan vermiyorum bile  bozuk olan Apple urununun iadesini kabul etmiyor firma  Ben ugrasacakmisim gidip sifir telefonu teknik servise goturecek yaptiracakmisim ? Bunca para sayip aldigim urune neden teknik servis eli degdiricem benden dolayi olmadigi halde ama satici direk urunu iade kabul etmiyo ;0
Puanim cihaza degil saticiya Gonderilen sey pantolon degil telefon oldugu icin patpata sarmak gerekiyor Normal bir kutuya konup gonderilmis Kim bilir kargoda kac kez ordan oraya firlatildi Telefonun ekrani arada bir kasiyor umarim tasima esnasinda bir hasar almamistir Sorun devam ederse Trendyol'la iletisime gecicem;0
rastgele TC yaziyorlar sistemde TC kayitli olmasina ragmen paketleme rezalet tavsiye etmiyorum;0
raziyim cihazdan tavsiye edilir;1
redmi 8 aldim bu segmentte iyi bir telefon note 8 cok daha iyi tavsiye ederim;1
