Reviews,Rates
urun 1 gunde elime ulasti gercekten tesekkurlertelefonu 8 aydir zaten kullaniyorum ucuzlamisken ablamada siparis ettim telefondan cok memnunum kamerasi pil omru cift hatli olusu cok iyi  sadece agir bir telefon bu da fiyatindan oturu tavsiye ederim,1
urunu gondermediler kendi kendilerine urunu iyada ettim gosderdiler guvenmeyin bunlara parami iade ettiler ama telefonu gondermiyorlar,0
siparisi verdim 2 nci gun elimde oldu cok hizli ulasti tesekkur ederimcihaza gelicek olursak gayet sik ve yuksek performansli herkese oneririm,1
hersey icin cok tesekkurler gayet hersey on numara alali 3saat oldu teli gayet super cok sagolun ,1
urun paketlemesi cok iyi tesekkur ederiz,1
cok harika bir telefon,1
memnunuz,1
urun tam istedigim gibi geldi tesekkurler trendyol ,1
iphone 6s kullaniyordum redmi note 8 tamamen f/p urunu 2 ay oldu severek kullaniyorum 6s i aramiyorum bile ,1
iki haftadan fazla oldu teslimati,0
bu fiyata boyle bir telefon bir daha cok zor imkani olan kesinlikle alsin elinize ulasmasi biraz uzun suruyor ama bu  surece degiyor,1
bence performansa karsi fiyati gayet uygun cok begendimiyi ki almisim,1
urun cok guzel cok memnun kaldik,1
basarili bir alisveris oldu saticiyi tebrik etmek isterim ,1
cok hizli dun 1500 da siparis  bugun  yani 24 saat gecmeden elime ulasti(istanbul  aydin) cok tesekkur ederim trendyol ve ilgili sar elektronikmagazaya  artik hep buradan alirim israrla tavsiye ederim,1
sarji cabuk bittiyor baska bir sorunu yok ,1
muhtesem bir telefonogluma dogum gunu hediyesi olarak aldim trendyol ailesine sonsuz tesekkurler,1
cok basarili guzel paketlenmis ve cok hizli sekilde elime ulasti,1
mukemmel 1825 aldim ben,1
gercekten fiyatina gore mukemmel bir urun tesekkurler trendyol :),1
cok kaliteli bir urun  mukemmel ,1
makina inanilmaz ya ben bunu kardesime aldim keske kendimede bundn alsaydim ,1
harika son zamanlar artis oldu ama yinede deger,1
hem fiyati uygun hemde gorundugi gibi kaliteli,1
guzel paket olmasi gereken en iyi sekilde elime ulasti teskkur ederim magaza guvenilir,1
anneme anneler gunu icin aldim harikaaaaaa ben bosuna iphone dunya kadar oara vermisim diyorum uzulerekkk,1
urun cok guzel paketlenmis halde geldi telefonda cook guzel ilk defa xiaomi aliyorum fakat fiyati bakimindan islevleri kamerasi cok guzel parasini hakediyor,1
urun gayet guzel bana kalinligi normal geldi eski telefonum da xiomiydi o yuzden olabilir,1
telefon fiyatini cokca karsilayan kaliteli guzel bir telefon herkese tavsiye ederiz xiaomi nin bir cok urununu kullaniyorum hicbirinde husran yasamadim hepsini seve seve kullaniyorum,1
cok begendim kaliteli bir telefon kesinlikle tavsiye ediyorum ,1
yaklasik 8 aydir kullaniyorum  bu telefonu simdi anneme de aldikfiyat performans cok iyi gercekten tavsiye ederimkargo muhtesemdi trendyol express ten 2 gun sonra geldi,1
saglamozenli paketleme icin saticiya ve hizli kargo icin trendyol'a tesekkurler,1
fiyat performans acisindan harika,1
urun hemen elime ulasti ve muhtesem paketleme ile hayran kaldim telefona gelince harika bir urun tavsiye ederim,1
fiyata gore cok guzel,1
telefon bu fiyata bu ozelliklerine gore cok guzel beyaz rengini aldim cok hos kesinlikle tavsiye ederim turkiye garantili faturali kargoya cok ozenli sekilde verilmistir bu sekilde duyarli olduklari icin tsk ediyorum,1
cok memnun kaldim basarili ,1
cihaz kessinlikle oyun oynamak icin cok iyi ama on kamerasi kotu arka yine iyi,1
bu fiyata muhtesem bir urun cok hizli ve kaliteli bir teslimat,1
urun fiyat ve performans olarak gayet iyi  sarji da cok iyi gidiyor ,1
telefon o kadar iyiki sarzi tam 16 saat yetiyor,1
iyi bir fiyata almis oldum biraz kargo gecikti o da bu zamanda normal,1
gayet guvenilir iciniz rahat ederek alabilirsiniz,1
severek aldim ve severek tee kullaniyorum,1
trendyol alisveris sistemini kuranlara emegi gecen herkese tesekkur ederim urunun saglam gelmistir hassasiyetinizi tesekkur ederim trendyolu herkese tavsiye ediyorum,1
urun hem kaliteli hemde cok uyguna aldim cok beyendim tesekkurler,1
telefon cok sik ve cok zarif fiyati dusukke almistim iyiki almisim diyorum sadece biraz kalin ve agir,1
hizli ve iyi paketlenmis bi sekilde ulasti telefona zaten diyecek laf yok tak kelime ile mukemmelll ,1
urun harika gayet memnunuz teslimatta bi problem olmadi zamaninda gonderdiler,1
bekledigim gibi degil ama idare eder,0
cok iyi bir urun,1
urun geecekten super,1
bu zorlu sartlarda 2 gun gibi kisa bir surede cihazi elime ulastiran kargo dagitim ekibine ve trendyol ailesine gonulden tesekkur ederim,1
tek kelimeyle harika fiyatina gore,1
saticiya tesekkurlerimi sunuyorum harika guvenli bir paketleme ile geldi gercekten inanamadim urun muazzam,1
cok hizli ulasti elime sorunsuz guzel paketleme alicak arkadaslara soyluyorum kulaklik cikmiyor,1
guzel telefon,1
fiyat performansina gore gayet iyi bir telefon,1
urun elime 12 gunde ulasti beklemeyi goze aliyorsaniz tavsiye ederim iyi telefon,0
cok iyi performansta  cihaz kamerasi cok net,1
yani bu paraya bu kadar kamera nasil 48 mp cok anlayamadik cihaz ince ve zarif degil cok kaba kullandikca bakacagiz ,0
cok guzel telefon ,1
fiyati uygun (29 nisan) kamerasi gercekten cok guzel kutudan kulaklik cikmiyor kvk garantisi ile geliyor firma nispeten hizli kargoladi ve ambalaj ozenliydi teminat verdikleri surecin daha azinda ulastirmayi basardilar,1
guzel bu fiyat icin ideal,1
guzel telefonmus dengi falan tesekkur ederim,1
gayet guzel bir urun note 7sini esime note 8ini kendime aldim,1
gayet guzel fiyat performans acisindan 10 numara,1
telefon bugun elime ulasti kalite fiyatina gore iyi ama icinde bulundugumuz durumdan dolayi sanirim cok gec ulasti bu yuzden 4yildiz,1
2-3 yillik urunler icin butcenizi zorlamaniza gerek yok gayet guzel,1
urun gercekten parasini hak ediyor piyasaya gore bu fiyata bu urun gayet ideal kamerasi gayet iyi anneler gunu icin anneme hediye aldim kargo hizli geldi ve gayet saglam boyutu ideal kullanimi kolay bir telefon islemcisi hizli sesi gayet iyi ve net tereddut edenler gonul rahatligiyla alabilirler annem bir gunde alisti telefona ve piyasaya gore ben trendyoldan daha uyguna aldim,1
tam bir fiyat performans telefonu fiyatlar dahada artmadan alinmali,1
tum ozelikleri mevcutur,1
10 numara 5 yildiz bir uruntesekkur ediyorum,1
telefon fiyatina gore cok iyi performansi iyi benzerlerine gore ustun tavsiye ederim,1
asiri hizli geldi tesekkurler i phone 7 kullanan biri olarak kamera disinda cok begendim,1
iyi bir fp urunu,1
ogluma dogum gunu hediyesi aldik iyi ki de almisiz hem cok guzel hemde oglum cok mutlu fiyati yukselmeden aldigimiz icin sansli olanlardaniz saticinin kargo yapmasi da cok hizli kesinlikle guvenerek alabilirsiniz,1
bu paralara alinabilecek en ideal cihazlardan biri ,1
cuma siparis verdim carsamba gunu geldiiyi kargolanmisti bugun itibariyle tam bir ay oldu kullanmaya baslayali memnunum ozellikle dis rengine cok begenerek almistim ozellikleride cok guzel sadece isiniyor ama suan adana sicaginda oda normal bence,1
cok harika telefon tavsiye ederim ,1
sorunsuz geldi fiyat ve garanti olarak trendyolu tavsiye ederim,1
kendim aldim kullandim cok memnun kaldim arkadasimada aldim,1
memnunum rahatlikla alabilirsiniz,0
cok gzel hicbir sikintisi yok,1
tavsiye etmiyorum kamerasi berbat cok yapmacik fotograflar cekiyor titreme sorunu var aldigimda cok pismanim,0
kabini bile gondermislerdi bu fiyata gore guzel telefon anneme almistik cok begendi,1
resim kalitesi ve diger ozellikleri cok guzel kizima aldim cok begendi rengi arka alt kismi gorsele gore pembelik yok  denecek kadar az ama yine de sik bir telefonerkek musteriler rahatlikla kullanabilir renk konusunda sikinti yapmasinlar ben aldiktan sonra fiyatlar jet hiziyla ucusa gecti,1
hizli teslimat icin firmaya tesekkur ederim  telefondanda gayet memnunuz tavsiye ederim,1
1haftadir telefonu kullaniyorum super bi telefon cok begendim ve tel sarj super tavsiye ederim tesekkurler trendyol,1
super fiyata deger arka on kameraya bayildim,1
cok guzel 3 gunde ulasti,1
telefon ven aldiktan sonraki hafta indirime girdi ama olsun anneme almistim gayet memnun icinde seffaf kilifta var bir tane de babama alacagim,1
kardesime aldik cok memnun kaldik kamerasi sesi falan harika begendik,1
ogluma aldim cok guzel,1
nisan sonuna dogru siparis vermistim tam bir aydir kullaniyorum guvenilir satici ve cok iyi urun,1
sorunsuz ve hizli teslimat guzel paketlenmis,1
cok uyguna aldim telefonu parasina gore cok cok iyi bir telefon,1
on numara 5 yildiz bi telefon sapa saglam elimize ulasti,1
uygun fiyat ve urunde en ufak deforme yoktu tsk ederim hayirli isler,1
tek kelimeyle muhtesemm paketleme super,1
telefonu kullanmaya baslayali 1 bucuk ay oldu bataryasi guzel kamera idare eder fiyat performans urunu tek sikintisi arada ufak tefek yazilimsal hatalar oluyor o kadar bu fiyata bu kadar olur zaten o yuzden memnunum,1
basarili kisa surede kargo,1
paketleme harikaydi urun bekledigimiz gibi kargolama beklenenden hizliydi  tesekkurler,1
tek kelime ile mukemmel hizli kargo,1
urun gorundugu gibi ama sarji cok hizli gidiyo arkadasimda da aynisi var onunki 1 gun dayanirken benimki 3 saat felan dayaniyo telfn daha pazartesi gunu elime geldi memnun kalmadim iade  veya degistirmek icin kargoya geri verecegim,0
hizli kargo cok iyi,1
bu fiyata bu ozellikte muadil urunlere fazla para odemek istemeyenler icin harika bir urunuygun fiyata cok fonksiyon,1
cok guzel hizli kargo gercekten 10 numara telefon tskler trendyol,1
telefon cok guzel bu fiyata bu kalitede kesinlikle tavsiye ederim kamerasi ve sarj omru harika,1
tam zamaninda elime ulasti pisman olmayacaksiniz kesinlikle   satici guvenilir,1
biraz gec geldi ama pandemiden kaynakli sanirim ama annemiz icin iyi bir tel ,1
gercekten cok iyi bir telefon ve icin de kilifini da veriyorlar cok hizli geldi pil gucu acisindan cok iyiii,1
cok memnun kaldim ustelik bekledigimden de cabuk geldi kargom tesekkurler:),1
sarji icin aldim super gunde 1 kez yetiyor artik,1
harikaa  herseyiyle cok seviyorum,1
urun fiyat bazinda gore cok cok iyi ve cok sik tavsiye ederim,1
biraz kalin olmasi haricinde gayet guzel bir telefon ,1
telefonla ilgili yorum yapmayacagim internette arastirmalarinizi yapip buraya uygun fiyat icin geliyorsunuz zaten ben saticiya biztech sirketine cok cok tesekkur etmek istiyorum! buyuk bir cekingenlik sonucunda siparisimi verdim ve internette bu fiyata bu telefonu boyle bir guvenilirlikle almak beni cok mutlu etti! saticiya kesinlikle guvenebilirsiniz urun garanti belgesiyle muthis bir paketleme ile 2 gunde elime ulasti cok tesekkurler!,1
kizim cok begendi sorunsuz elimize ulasti,1
cok guzel ve kullanisli bi telefon biraz buyuk gibi duruyo ama oyle degil gayet kullanisli almak isteyenlere kesinlikle tavsiye ederim,1
anneme hediye olarak aldim cok hizli teslimat icin tesekkur ederim urun harika ben baslarda tereddut etmistim internet uzerinden satin alma konusunda eger benim gibi dusunenler varsa hic tereddut etmesin,1
urun cok hizli geldi  zaten guzendigim bir markaydi  tesekkurler trendyol ,1
kargodan korkmustum sikintili gelir vs diye ama cidden cok iyi geldi saglam ve telefon tam istedigim gibi tavsiye ederim,1
hizli kargo icin tesekkur ederim urun fiyatina gore cok uygun,1
urun cok kaliteli paketleme mukemmel jelatini dahi acilmamis ambalajinda geldi bizdenal ve trendyol a cok tesekkur ediyorum,1
guzel paketleme tesekkur ederim,1
guzelce paketlenmis ve cabuk geldi fakat teslimati yapan kisi paketi verip gitti ne bir kimlik ne bir imza hicbisey almadan,1
guzel urun memnun kaldik,1
bu fiyat araliginda alinabilecek en guzel telefon prosu yerine bunu tavsiye ediyorum rengini de cok begendim trendyol express' e de hizli ve guzel teslimati icin ayrica tesekkur ediyorum,1
hizli kargo guzel pakey uygun fiyat,1
urun cok cabuk ve hizli geldi ve anlatildigi gibi cok guzel paket jletinli ve ozenle kargolanmisti tedarikci firmaya tesekkur edrim ilkkez telefon aliyorum gormeden kargo ile cok begendim tesekkurler trendyol ,1
fiyatina gore cok basarili oncesinde iphone kullanan anneme aldim basta biraz zorlandi ama simdi alisti fotograf cekim ozelligi cok net ve farkli ozellikleri mevcut buyuk ekranli telefon kullanmak isteyenler icin cok ideal,1
ben aldiktan sonra fiyati dustu ama kullanisli verilen parayi fazlasiyla hak ediyor,1
sorunsuz elime ulasti annem icin aldim severek kullaniyor,1
telefon gayet guzel ama on kamera beklentimi karsilamadi ayrica cok buyuk gosteriyor cok guzel paketlenmisti ama teslimat sureci cok uzun surdu ve subede gunlerce bekledi,1
urun super kalite uygun fiyat gercekten fiyatinin hakkini veren bi telefon :),1
indirimdeykenn almistim hem fiyat hemde performans olarak cok iyi tesekkurler,1
cok begendim saglam bi sekilde elime ulasti,1
tskler trendyol,1
hizli bir sekilde elime ulasti sorunsuz urun,1
ilk basta idaesini vermiste olsam cihazim iki gunde geldi yaklasik bir saat oldu alali ve simdilik guzel tavsiye ederim hizli kargo tesekkurler trendyol,1
mi store garantili yazdigi gibi gelmesine ragmen paketleme daha saglam olabilirdi,1
urun gercekten bekledigimden daha iyi uzun arastirmalar sonucu aldim ve gayet memnunun fiyat performans acisindan gayet basarili almayi dusunen arkadaslar icin bence pisman olunmayacak bir cihaz,1
bu fiyata ozelikkleri iyi fakat kamera olarak extra bir ozellik beklemeyin is telefonu olarak aldigim icin beni gayet memnun ediyor,1
guzel urun hizli teslimat,1
kastamonun ilcesinde oturuyorumtelefon 4 gunde geldimemnun kaldim tesekkur ederim,1
suan fiyatlari ucmus olsa da cok kaliteli bir urun,1
fiyatinin hakkini tam manasi ile veren bir telefon boylesi daha uretilmedi,1
fiyatina gore islevsel bir telefon,1
oglum icin aldim fiyatina gore cok iyi bir uruntavsiye ederim,1
korkarak siparis vermistim ama cok begendim tesekkurler,1
hizli bir telefon,1
mukemmel telefon cok ideal,1
urunu annem icin aldim cok begendi zaten aynisini oglumda kullaniyor biz cok sevdik bu telefonu ,1
paketleme cok guzeldi hic  zarar gormeden geldi urun cok guzel hayalimdeki telefondu tesekkur ederim ,1
urun performansi guzel ama ptt kargo olmasi cok uzucu telefonu dagitima cikardilar bir kac gun arabada dagitimda gezmis oldu subeden de alamadim,1
aldiktan bir gun sonra kargoya verildi paketlenmesi gayet guzeldi telefondan memnunum,1
urunun piyasaya gore fiyati gercekten cok uygun burda 2 ay once 1700 e esime almisken suan kendime 2400 e almak moral bozucu olsada piyasaya gore cok cok uygun gercekten cok guzel paketlenmis halde geldi suanlk bi sorun yok henuz kurup kullanmaya baslmadm daha ama genel olarak guzel,1
tek kelime ile mukemmel hizli teslimat uygun fiyat ,1
telefon kisa surede elime ulasti arka kamerasi cok iyi cekim yapiyor on kamerasi daha iyi olabilirdi  genel olarak memnun kaldim,1
harika urun ve muazzam paketleme tesekkurler,1
urun cok guzel ve cok saglam bir sekilde geldi 4 gun icinde elimize ulasti tesekkurler trendyol ve emegi gecen herkes,1
bu modeli ben kendim kullaniyorum erkek arkadasim icin aldim tam bir fp urunu diyebilirim cok luks telefonlara para dokmeye hic gerek yok onlarin yaptigi isin daha fazlasini bu telefonla cok kolay bir sekilde yapabilirsiniz gozunuz kapali siparis verin,1
hizli ve iyi bir alisveris oldu tesekkurler,1
hizli kargo ile geldi paketleme vs guzeldi,1
muthis bir telefon kamerasi harika dusunmeden alin,1
kuzum icin aldimcok guzelekrani buyukresimler video cekimler iphone’dan daha iyi sankialinir kullanilircok sevlilir,1
ben gayet uyguna almistim daha 3 ay oldu ama memnunum sarji kamerasi guzel,1
tartisilamaz teknoloji,1
hizli bir sekilde geldi guzel telefon,1
iki gun icinde elime ulasti cok iyi suanlik guzel,1
kamera cikintisi haric 10 numara bi telefon,1
indirimden aldim cok memnunum ,1
sorunsuz elime ulasti kamerasi mukemmel degil ama idare eder,1
super telefon zaten kullaniyordum esime de aldim kamerasi hizi cok iyi,1
memnun kalmadim cihazda mobil veri sikintisi yasiyorum aldigim tarihten beri malesef tavsiye etmiyorum,0
telefon harika otesi kullanimi asiri kolay bayildim resmen,1
telefonu baya begendim cok saglam ve siki sekilde paketlenmisti iphoneden android'e gecmek biraz zor ama bu telefon bu yargiyi bile unutturuyor,1
urunun kalitesi mukemmel almak isteyenler iciniz rahat bi sekilde alabilirsiniz aldigi parayi sonuna kadar hakediyor,1
kardesime aldim cok memnun kaldi ben de xiomi kullaniyorum bence fiyatina gore harika bir urun,1
guzel ve kaliteli bir urun,1
guzel alin oneririm,1
fiyat performansina gore guzel bir urun,1
urunun hem fiyati uygun hem de fotograflarda goruldugu gibidir,1
20 gundur kullaniyorum herhangi bi sorun olmadi gayet memnun kaldim kargoda saglam ve zamaninda geldi herhangi bir paketleme sorunu yoktu almayi dusunen kisilere tavsiye ederim,1
urun gercekten guzel kurulumu cok kolay icinden kulaklik cikmiyor ama koruyucu telefon kabi cikiyor :),1
aldik insallah sikintisiz kullaniriz kulaklik olsa iyi olurdu,1
gayet guzel alinabilecek telefon ,1
hizli kargo memnun kaldik,1
gayet guzel tavsiye ediyorum sorunsuz teslimat,1
gercekten bu fiyata alinabilecek en iyi telefon,1
kizama aldik cok begendi biraz agir bir telefon ama gercekten beklentinin ustunde,1
orijinal urunkargo paketleme ulasma suresi gayet iyi,1
buyuk telefon sevenler ve kaliteli fotograf ceksin diyenler gonul rahatligiyla alabilir cok sik her anlamda fiyatina gore cok iyi telefon,1
ben indirimdeyken almistim super bi urun sarj konusunda hiz konusunda cok iyi,1
mukemmel kalite de bir telefon,1
uygun fiyata guzel telefon kargoda hicbir sorun yasanmadi belirtilen tarihten erken geldi tesekkurler,1
kargo cok hizliydi urun paketlenmesi cok guzel tesekkurler ,1
abime hediye aldim cok beģendik,1
gayet guzel ve sik babama aldik cok begendi,1
hizli kargo urunu cok begendimsadece kulaklik cikmadi kutudanteretdutsuz alabilirsiniz,1
3 gunde geldi orjinal aklinizda soru isareti kalmadan alabilirsiniz,1
urun cok basarili parasini sonuna kadar hakediyor,1
guzel paketleme hizli kargo telefon samsung a20 ye gore cok cokmeyi performans gosterdi,1
samsungdan sonra kullanmaya basladim guzel ama bence kamerasi abartildigi kadar iyi degil ve sarji da telefonla biraz fazla hasir nesirseniz asla tum gun idare etmiyor,1
verdigim parayi sonuna kadar hak eden bi cihaz ailecek kullaniyoruz cok memnunuz,1
hizli guvenilir,1
guzel istedigim gibi,1
kesinlikle herkese tavsiye ediyorum fiyat performans olarak cok iyi bir telefon 1 gunde teslimat gerceklesti teslimat hizi inanilmaz,1
cok guzel bir telefon bu fiyata kesinlikle kacirilmamasi gerekiyor,1
cok iyi kargolama cok iyi telefon sorunsuz elime ulasti ve cok memnun kaldim telefon cok saglam,1
telefon elime bugun ulasti bayildim harika eksiksiz olarak teslim edildi,1
fiyata gore super performans zamaninda kargo icin t ederim,1
telefon efsaneeee,1
mukemmel dusunmeden alin,1
aldigim daha 2 gun olmadi   ve mobil verisi calismiyor  ama diger turlu guzel telefon,0
urun harika kesinlikle tavsiye ederim,1
telefona zaten yorum yok harika sorunsuz geldi tesekkurler,1
tam gorundugu gibi geldi guvenerek alabilirsiniz ,1
kamerasi cok guzel sarji uzun sure gideyor ozsllikleri harika,1
hizli kargo icin cok tesekkur ederim,1
urun elime tahmin ettigimden daha kisa surede ulasti cok memnun kaldim,1
fiyat performans icin ideal kargolama da fena degil,1
harika bir telefonalicaklar tereddut etmesinsesgoruntusarjfotograf kalitesi hepsi mukemmelsarji fazla oynanmazsa net 2 gun gidiyorsadece gece modu pek iyi cekmiyor o kadar o da nazar olsun :d,1
cok hizli ve cok anlasilir bir menuye sahip,1
urun bugun elime ulastialirken kamera vs acisindan tereddutlerim vardi ama urun gercekten hem de bu fiyata harikaaa  beyazin tonu efsane :),1
cok iyi kesin alin,1
huawei p9dan gectim ikisini kiyaslarsak huawei derim ama gayet guzel sorunsuz bir telefon fiyat performans urunu gonderici de iyi kargo sorunsuz,1
urunun hem fiyati uygun hem de gorundugu gibi kaliteli bir urun,0
hatasiz bir sekilde elimize ulasti tesekkurler ,1
cok basarili bir telefon ,1
telefon gayet guzel suan elimde internetten aldigim icin almadan once endiseliydim ama gerek yokmus ,1
urun saglam olarak geldi paketleme gayet iyiydi rengi gercekten cok guzel performans olarak degerlendirmek icin biraz daha kullanmak gerekir simdilik sikinti yok,1
paketleme cok guzeldi kargo da cok hizliydi telefonun ozellikle rengine bayildiikk,1
telefonun rengini cok begeniyorum ve kullaniminda gayet guzel kamerasi fiyat performans icin ideal bataryaya diyecek bisey yok zaten tavsiye edebilecegim telefonlar arasinda olan bir telefon,1
telefon gayet iyi iki gundur kullaniyorum henuz ama ozellikleri falan baya iyi fakat icinde garanti belgesi gelmedi icinde garanti belgesi ile gelecek yaziyordu uretici firmadan garanti belgesini talep ediyorum,1
gayet basarili ama bu vergiler insani deli ediyor telefon parasindan cok vergi veriyoruz,1
esime almistim cok begendi kullanim kolay cok ince deil cokta kalin deil kullanilabilir,1
cok begendim hizli geldi,1
urun hizli kargolandi tavsiyeler uzerine aldim bu fiyata alinacak en iyi urun kamera ve ozellikler harika buyuk telefon sevenlere tavsiye ederim,1
cok suphe duyarak almistim ama her anlamda cok iyisiniz 2 gundur kullaniyorum bir sikinti yasamadim tereddutsuz alin piyasadaki en iyi fiyat da bu tesekkur ediyorum,1
hizli kargoya verildi,1
super cok begendim,1
suan bu telefondan yaziyorum ben indirimde almistim iphone falan bunun yaninda 0 kalir kamerasi rengi isletmecisi hizi vs efsane guzel ve 8-18 temmuz arasi demesine ragmen 11 temmuz da teslim edildi tesekkurler trendyol,1
telefonu esim icin aldim bu fiyata bu kalitede telefon bulmak zorsuper bi telefon,1
cok guzel urun hemen teslim oldu tesekkurler trend yol,1
urun hizli bir sekilde teslim edildi kalitesi belli tesekkurler,1
guzel alinabilir,1
bayildik biz bu tatli seye ,1
guzel urun anlatildigi gibi geldi bittibitiyo saticisina tesekkur ederiz ve trendyol a da ayri tesekkurler,1
kamerasi cok guzel ama isiniyor,1
fiyatina gore iyi bir telefon bir tik kalin bence onun haricinde iyi simdilik,1
cokkk hizli geldihenuz kullanmaya basladim beklentinin cok cok uzerinde bir performans,1
bayi fiyatlarina gore cok guzel bi urun,1
telefonun  dis goruntusu mukemmel pro'dan daha sik kamerasi guzel cekiyor watsap gorusmelerinde  on kamera   guzel gostermiyor telefon kaynakli mi bilmiyorum menu ve icerigini cok begendim  hizi normal cok hizli sayilmaz  alinabilecek bi telefon tavsiye ederim,1
hizli teslimat guzel telefon,1
xiaomi ailecek kullaniyoruz tesekkurler trendyol,1
hizli ve ozenli kargo icin tesekkurler herseyi ozenli ve eksiksizdi,1
fiyati uygun memnunuz,1
hizli ve guvenli teslimat hersey icin tesekkurler trendyol,1
severek kullaniyorum fiyati da cok iyi ,1
anneme hediye olarak aldim cok begendi kamerasi falan cok iyi ama biraz agir,1
esime aldim fiyatina gore iyi alinabilir,1
annem icin aldim cok memnun hediye kilif icin tesekkurler,1
great phone as for this price,1
hizli teslimat,1
urunler cok iyi kaliteli herkese tavsiye ederim,1
anneme aldik cok memnun kaldi,1
naysooooooooooo,1
telefon tam bir harika ogrenciyim telefonla hallediyorum bazen islerimi ve sarjim 1 gun hic sarja takmadan gidiyor hem cok hizli asla oyun oynadiktan sonra isinmiyor bu fiyata harika otesi herkese tavsiye ederim,1
hem fiyat uygun hemde guzel telefon teslimatta  gayet hizliydi,1
tam fiyat performans telefonu sarji uzun sureli kullanimda 15 gun falan gidiyor kamera kalitesi cok iyi ses kalitesi mukemmel bu fiyata alinacak en iyi telefon vee elde asiri zarif duruyor,1
cok cok begendim fiyati kalitesi kesinlikle oneriyorum,1
gayet guzel bi telefon ozelle bu paraya bu ozelliklerde kamera gayet iyi sarji iyi dayaniyor ses kalitesi mukemmel ve yuksek tek sorun sanki biraz donuyor o da asiri degil,1
10/10 urun guzel,1
urun gayet guzel  paketlemeside oldukca saglamdiii,1
3 gundur kullaniyorum iphone 6sten gecis yaptim su an hicbir sorun yok gercekten cok guzel ve kullanisli bir telefon biraz agirligi ve buyuklugune alisma sureci var,1
urun gorsel olarak cok guzel buyuklugu iyi cok begendim,1
ozellikle fotograf cekimine bayildik tam fiyat performans urunu,1
telefon bekledigim gibi geldi korgo hizliydi,1
tavsiye ederim ogluma aldik cok guzel bir cihaz,1
cok memnun kaldik kapali kutu olarak geldi siparis verildikten ertesi gun elimize ulasti,1
guzel sik bir telefon keyifle kullaniyorum,1
cok guzel fiyat zamaninda almisim ve cok memnun kaldim telefondan,1
gayet guzel ve memnunumfiyat performans urunubir gunde elime ulasti,1
alali 1 yil olucak kamerasi falan harika,1
kardesim icin aldik beyaz rengi cok guzel tavsiye ederim,1
cok guzel kibar telefon,1
ses kesiklik yapiyor tavsiye etmem,0
paketleme guzeldi telefon harikaa,1
tam bir fiyat performans urunu urun ilk ciktigi zamanlar indirimli fiyatiyla almistim cok guzel bir telefon,1
telefon zaten iyi ve paketlemede cok iyi geldi cok abartmayayim fakat acamayacagimdan korktum sipares suresi falan da iyiydi ben cok memnunum,1
muhtesem iyikide almism,1
tesekkurler trendyol,1
urun guzel kirilmayacak sekilde paketlenmis,1
sorunsuz teslim aldim,1
urun gayet guzel hemen elime ulasti fakat telefon oldugunu belirtmedikleri icin kargoyu sahsima degil de disari biraktilar belirtilse iyi olur diye dusunuyorum,1
fiyat olarak ve performans olarak iyi sevdim,1
cok iyi kesinlikle alin sikinti yok,1
telefon zaten cok guzel kargo cok hizli ulasti elime ayrica cok guzel paketlenmisti internetten telefon almaya korkuyordum ama hayal kirikligina ugramadim,1
orginal guzel urun,1
mukemmel bi telefon,1
zamanlama guzel urun guzel kaliteli ticaret,1
cok memnunuz bu markadan,1
fiyati uygun,1
fiyat performansi harika bir telefon,1
tam yilbasinda almistim uyguna gelmisti cok memnunum tavsiye ederim xiaomi hepsinden iyi <3 (:,1
gayat iyi alin derim,1
cok beyendim,1
fiyat i iyiydi,1
telefonun arkaninda kararma mevcut biranda renk kalitesi degisti sebebi ne olabilir 5 aylik bir urun daha,0
urun cok iyi memnun kaldim,1
fotograf cekerken gece modu harika guzel kareler ortaya cikariyor en begendigim ozelligi bu genel olarak menunum kutu iceriginde kulaklik yerine telefon kilifi geliyor,1
cok guzel urun cok begendim,1
mukemmel sikintisiz,1
telefon performans ve gorunus acisindan cok iyi su an cok memnunum paketlenmesi de gayet iyiydi,1
harika bir urun fiyati her yerden daha ucuz cok memnun kaldim,1
telefon cok guzel mukemmel ama 1 hafta icinde geldi,0
kamerasi ve goruntusu mukemmel,1
yoruma gerek yok fiyat performans urunu hic dusunmeden alinabilir,1
saglam geldi,1
urun sahane,1
mukemmel bir fiyat performans urunu,1
telefon gayet iyi fiyat performans urunu,1
aldim gayet memnunum tavsiye ederim bu guzel urun icin en kisa surede elime ulasti tesekkurler trendyol,1
kargo ve telefondan memnunum kutuda olmayan eksiklik ise kulaklik ve ekran koruyucu yok icinden cikmadi herkese tavsiye ederim,1
redmi note 8 hem fiyat olarak hem de kalite olarak cok iyi bir telefon herkese tavsiye ederim,1
urun beklentimi yeterince karsiladi,1
yeni aldik bakicaz artik,0
iyi paketlenmis sorunsuz geldi,1
valla kusursuz pazartesi sabahtan verdim kargoya sali elime ulasti sikintisiz zaten urunude anlatmaya gerek yok tesekkurler :),1
guvenilir firma,1
cok kaliteli,1
guzel ve kaliteli bir telefon bazi kimseler bayanlar icin kaba oldugunu soylemisti ben kullaniyorum hic oyle degil,1
fiyat performans olarak alabileceklerinizin en iyisi,1
fiyat performans makinasi,1
berbat bozuldu hemen garantiye vermek zorunda kaldim butun her seyim silindi,0
kardesim icin aldik cok guzel guvenilir,1
